userId,Movie_id,Movie_Title,Released_Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3,
16767,16767,Jurm Aur Sazaa,-1974,140 min,"Action, Drama, Mystery",,,Nisar Ahmad Ansari,Nanda,Vinod Mehra,Nisar Ahmad Ansari,
16768,16768,Jurmana,-1979,139 min,"Drama, Romance",6.8,176,Hrishikesh Mukherjee,Rakhee Gulzar,Amitabh Bachchan,Shreeram Lagoo,
16769,16769,Jurmana,-1996,134 min,Action,5.4,31,T.L.V. Prasad,Mithun Chakraborty,Rambha,Ashwini Bhave,
16770,16770,Jurrat,-1989,146 min,"Action, Crime",4.6,23,David Dhawan,Shatrughan Sinha,Kumar Gaurav,Amala Akkineni,
16771,16771,Just Like That,-2019,109 min,Drama,7.9,30,Kislay,Trimala Adhikari,Harish Khanna,Mohini Sharma,
16772,16772,Just Married: Marriage Was Only the Beginning!,-2007,135 min,"Comedy, Drama, Romance",5.3,495,Meghna Gulzar,Fardeen Khan,Esha Deol,Neelima Azim,
16773,16773,Justice,-1956,,Drama,,,Kedar Kapoor,Ajit,Nalini Jaywant,Durga Khote,
16774,16774,Justice,-1946,,,,,Phani Majumdar,Swarnalata,Navin Yagnik,Noor Mohammad Charlie,
16775,16775,Justice,-1973,,"Crime, Drama",6,8,Adurthi Subba Rao,Waheeda Rehman,Vijay Arora,Tanuja,
16776,16776,Justice Chaudhury,-1983,156 min,"Drama, Action, Comedy",5.6,75,K. Raghavendra Rao,Jeetendra,Hema Malini,Sridevi,
16777,16777,Justice Chowdhary,-2000,,Action,4.3,21,Manish Khandewal,Arun Bakshi,Mithun Chakraborty,Pinky Chinoy,
16778,16778,Justice For Good Content,-2021,,Comedy,,,Ali Haji,Kritika Avasthi,Chirag Bajaj,Dhaval Barbhaya,
16779,16779,Jwaala Daaku,-1981,,Action,5.3,9,R.P. Swamy,Mahendra Sandhu,Asha Sachdev,Farida Jalal,
16780,16780,Jwaala Mera Naam,-2004,,Thriller,,,Ali Khan,Anwar Khan,Amit Pachori,Aman Sagar,
16781,16781,Jwala,-1938,165 min,,,,Master Vinayak,Chandra Mohan,Ratnaprabha,Ashalata Wabgaonkar,
16782,16782,Jwala,-1971,,"Action, Crime",5.2,33,M.V. Raman,Sunil Dutt,Madhubala,Sohrab Modi,
16783,16783,Jwala,-1986,,"Action, Drama, Thriller",,,Sudesh Issar,Puneet Issar,Goga Kapoor,Kamal Kapoor,
16784,16784,Jwala Daku,-2000,,Action,,,Vicky Ranawat,Hemangini,Himanshu,Shakti Kapoor,
16785,16785,Jwalamukhi,-1936,,,,,D.N. Madhok,Noor Mohammad Charlie,Ishwarlal,,
16786,16786,Jwalamukhi,-1980,162 min,"Action, Romance, Drama",5.8,28,Prakash Mehra,Waheeda Rehman,Shatrughan Sinha,Reena Roy,
16787,16787,Jwalamukhi,-2000,135 min,"Action, Drama",4.2,29,Jagdish A. Sharma,Vijay Sharma,Abdul Rehman Sheikh,Arjun,
16788,16788,Jwar Bhata,-1944,120 min,"Drama, Romance",7.6,34,Amiya Chakrabarty,Ruma Guha Thakurta,Aga Jaan,Vikram Kapoor,
16789,16789,Jwar Bhata,-1973,,"Drama, Family",6.7,58,Adurthi Subba Rao,Saira Banu,Dharmendra,Sujit Kumar,
16790,16790,Jwlwi - The Seed,-2019,90 min,Drama,8,24,Rajni Basumatary,Raj Agnihotri,Mondeep Basumatary,Rajni Basumatary,
16791,16791,Jyot Jale,-1973,,Drama,,,Satyen Bose,Abhi Bhattacharya,Tarun Bose,Mumtaz,
16792,16792,Jyoti,-1969,,"Drama, Family",6.2,6,Dulal Guha,Sanjeev Kumar,Nivedita,Abhi Bhattacharya,
16793,16793,Jyoti,-1981,144 min,Drama,5.9,31,Pramod Chakravorty,Ajit,Birbal,Vijayendra Ghatge,
16794,16794,Jyoti Bane Jwala,-1980,166 min,"Drama, Family, Action",5,38,Narayana Rao Dasari,Jeetendra,Vinod Mehra,Ashok Kumar,
16795,16795,Jyoti Devi Maa,-1988,,Drama,,,Silk Smitha,,,,
16796,16796,Jyotishi,-1990,,Drama,,,Mehmood Khan,,,,
16797,16797,K.C.R: Kill Create Rescue,,102 min,"Action, Sci-Fi",,,Vishwanath Batchu,Sagar,,,
16798,16798,K.G.F: Chapter 2,-2021,,"Action, Crime, Drama",,,Prashanth Neel,Yash,Sanjay Dutt,Raveena Tandon,
16799,16799,K7- The Story of Seven Immortals,,,Adventure,,,Lloyd Baptista,Harshvardhan Rane,,,
16800,16800,Kaabil,-2017,139 min,"Action, Crime, Drama",7.1,"24,942",Sanjay Gupta,Hrithik Roshan,Yami Gautam,Ronit Roy,
16801,16801,Kaaboo,-2002,135 min,Action,6.5,29,Vicky Ranawat,Rajat Bedi,Sudesh Berry,Abhay Bhargava,
16802,16802,Kaadan,-2021,170 min,"Action, Drama, Fantasy",9.1,"2,219",Prabu Solomon,Raghu Babu,Rana Daggubati,Abudhar Al Hassan,
16803,16803,Kaadhal Parisu,-1987,143 min,"Drama, Romance",6.1,97,A. Jagannathan,Kamal Haasan,Radha,Ambika,
16804,16804,Kaafila,-1990,,"Drama, Thriller",3.4,18,Sudhanshu Hakku,Divyank Sharma,Sadashiv Amrapurkar,Joy Augustine,
16805,16805,Kaafila,-2007,,Action,3.3,174,Amitoj Mann,Sunny Deol,Sudesh Berry,Sana,
16806,16806,Kaafir,-1968,,Drama,,,,,,,
16807,16807,Kaafiron Ki Namaaz,-2013,149 min,"Drama, Thriller",7.1,274,Ram Ramesh Sharma,Alok Chaturvedi,Chandra Shekhar Dutta,Joydip Mukhopadhyay,
16808,16808,Kaagaz,-2021,109 min,"Biography, Comedy, Drama",7.6,"6,738",Satish Kaushik,Pankaj Tripathi,Monal Gajjar,Satish Kaushik,
16809,16809,Kaagaz Ke Fools,-2015,109 min,Comedy,3.9,136,Anil Chaudhary,Vinay Pathak,Mugdha Godse,Raima Sen,
16810,16810,Kaagaz Ke Phool,-1959,148 min,Romance,8,"2,136",Guru Dutt,Waheeda Rehman,Guru Dutt,Kumari Naaz,
16811,16811,Kaagaz Ki Kashti,-2017,127 min,Documentary,8.9,203,Brahmanand S. Singh,Ghulam Ali,Talat Aziz,Mahesh Bhatt,
16812,16812,Kaagaz Ki Nao,-1975,,Drama,6.5,11,B.R. Ishara,Sarika,Reena Ghosh,Master Mithu,
16813,16813,Kaajal,-1965,168 min,"Drama, Musical, Romance",6.2,119,Ram Maheshwari,Meena Kumari,Dharmendra,Padmini,
16814,16814,Kaaki,-1992,,Drama,,,,,,,
16815,16815,Kaal,-2005,126 min,"Adventure, Horror, Mystery",4.6,"5,039",Soham Shah,Ajay Devgn,Vivek Oberoi,John Abraham,
16816,16816,Kaal Bhairav,-1985,,Drama,,,Siva Krishna,Kantha Rao,Vijayalalitha,,
16817,16817,Kaal Bhairav,-1992,,Drama,,,Raja Bundela,,,,
16818,16818,Kaal Chakra,-1988,,"Action, Drama",5.8,13,Dilip Shankar,Ishrat Ali,Sadashiv Amrapurkar,Madan Jain,
16819,16819,Kaala,-2018,162 min,"Action, Drama",6.7,"8,163",Pa. Ranjith,Rajinikanth,Nana Patekar,Samuthirakani,
16820,16820,Kaala Aadmi,-1978,,"Action, Thriller",6.3,11,Ramesh Lakhanpal,Sunil Dutt,Saira Banu,Pran,
16821,16821,Kaala Mandir,-2000,,Horror,2.6,5,Neelima Azim,Kishore Anand Bhanushali,Birbal,Shakti Kapoor,
16822,16822,Kaala Patthar,-1979,176 min,"Action, Drama, History",7.7,"2,207",Yash Chopra,Amitabh Bachchan,Shashi Kapoor,Shatrughan Sinha,
16823,16823,Kaala Sach,-1995,,Thriller,,,Mahesh Kapoor,Mahesh Thakur,Mona Ambegaonkar,Zahid Ali,
16824,16824,Kaala Samrajya,-1999,119 min,"Action, Crime, Romance",4.2,36,Deepak Bahry,Sunil Shetty,Monica Bedi,Amrish Puri,
16825,16825,Kaala Sona,-1975,137 min,"Action, Thriller",6.4,61,Ravikant Nagaich,Feroz Khan,Parveen Babi,Prem Chopra,
16826,16826,Kaalakaandi,-2018,112 min,"Comedy, Thriller",6.3,"2,612",Akshat Verma,Saif Ali Khan,Asif Basra,Neil Bhoopalam,
16827,16827,Kaale Badal,-1951,,Drama,,,Shyam Sunder,Pratima Devi,Jeevan,Tabassum,
16828,16828,Kaale Chitte Rang,-2020,,Drama,,,Nitesh Sinha,Swaraj Manchanda,Afreen Rahat,Dimple Soni,
16829,16829,Kaale Gore,-1960,,Drama,,,,,,,
16830,16830,Kaali Khuhi,-2020,90 min,"Drama, Horror, Mystery",3.4,"1,032",Terrie Samundra,Shabana Azmi,Sanjeeda Sheikh,Riva Arora,
16831,16831,Kaali Ki Saugandh,-2000,90 min,Action,5,7,Saabir,Anmol,Dharmendra,Johny Fever,
16832,16832,Kaali Pahadi,-2000,,Horror,,,Kishan Shah,Poonam Dasgupta,Mohan Joshi,Satnam Kaur,
16833,16833,Kaali Topi Lal Rumaal,-2000,,"Action, Crime, Drama",6.2,29,Vijay Reddy,Mithun Chakraborty,Zeenat Ibrahim,Kamal Sadanah,
16834,16834,Kaalia,-1981,157 min,"Action, Drama",6.8,"1,412",Tinnu Anand,Amitabh Bachchan,Asha Parekh,Parveen Babi,
16835,16835,Kaalia,-1997,,Action,5.9,42,Deepti Bhatnagar,Mithun Chakraborty,Kiran Kumar,Johnny Lever,
16836,16836,Kaaliyan,,,,,,S. Mahesh,Prithviraj Sukumaran,,,
16837,16837,Kaalo,-2010,79 min,"Action, Drama, Horror",3.3,260,Wilson Louis,Aditya Srivastav,Swini Khara,Aditya Lakhia,
16838,16838,Kaam,-2001,,Thriller,,,,,,,
16839,16839,Kaam Aatma,-2000,,"Horror, Thriller",,,,,,,
16840,16840,Kaam Diwani,-2005,,Thriller,,,Anil Nagrath,,,,
16841,16841,Kaam Granth,-2001,125 min,,,,Thakur Tapasvi,Mohan Joshi,Sanjeevani Gupta,Manoj Dutt,
16842,16842,Kaam Jwala: The Fire,-2004,73 min,Drama,2.7,9,Kanti Shah,Amit Pachori,Sapna Sappu,Junior Jagdeep,
16843,16843,Kaam Kanya,-2000,,Thriller,,,,,,,
16844,16844,Kaam Kriya,-2003,,Thriller,,,Suresh Jain,Aslam Khan,Tina Joshi,Raju Singh,
16845,16845,Kaam Krodh,-2001,,Thriller,,,,,,,
16846,16846,Kaam Laalsa,-2005,,Thriller,,,,,,,
16847,16847,Kaam Milan,-2004,87 min,"Drama, Thriller",,,Chandni Gupta,Amit Pachori,Sapna Sappu,Ragesh Asthana,
16848,16848,Kaam Path,-2005,,Thriller,,,Bharat Kapoor,Pramod Moutho,Raza Murad,,
16849,16849,Kaam Shastra,-1975,136 min,Thriller,6.4,13,Prem Kapoor,Alka,Ramesh Aurora,Urmila Bhatt,
16850,16850,Kaam Vaasna,-1999,,"Drama, Thriller",,,K.I. Sheikh,Shah Gayaz Khan,Mohini,Sohail Khan,
16851,16851,Kaamaagni,-1987,134 min,"Drama, Music",4.6,7,Ashok Kumar,Sushma Ahuja,Tina Ambani,Leena Das,
16852,16852,Kaamannana Makkalu,-2008,,"Action, Comedy, Drama",6.6,75,Chi Gurudutt,Sudeep,Rockline Venkatesh,Deepu,
16853,16853,Kaamchor,-1982,135 min,"Drama, Family",6.6,131,K. Viswanath,Rakesh Roshan,Jaya Prada,Tanuja,
16854,16854,Kaamina,-1972,,Drama,,,K. Chatterjee,,,,
16855,16855,Kaamini Aur Kaamdev,-1999,,Thriller,,,Deepak,Manjula,Nitin,,
16856,16856,Kaamini Raaten,-1991,,Thriller,,,,,,,
16857,16857,Kaamukta,-2001,,Thriller,,,V.K. Singh,Jai,Malvindra Jit,Ali Khan,
16858,16858,Kaamwali,-2006,,Drama,,,Suresh Jain,Tanveer,Abu Khan,Shaheen,
16859,16859,Kaamyaab,-1984,,Action,5.5,18,K. Raghavendra Rao,Jeetendra,Shabana Azmi,Radha,
16860,16860,Kaanch Ki Deewar,-1986,,"Drama, Family",4.5,8,M.N. Yasin,Sanjeev Kumar,Smita Patil,Shakti Kapoor,
16861,16861,Kaanchi,-2014,151 min,"Drama, Musical, Romance",4.2,590,Subhash Ghai,Mishti,Kartik Aaryan,Rishi Kapoor,
16862,16862,Kaanchli Life in a Slough,-2020,101 min,Drama,7.3,85,Dedipya Joshii,Sanjay Mishra,Shikha Malhotra,Nareshpal Singh Chouhan,
16863,16863,Kaand Black Scandal,-2013,,Drama,,,Kumar Santosh Gupta,Jagbir,Mahimaa,Surajkshah,
16864,16864,Kaanoon Ki Awaaz,-1989,127 min,"Action, Crime",3.8,10,P. Chandrasekhar,R. Kumar,Balwant Dullat,Shatrughan Sinha,
16865,16865,Kaanpati Raat,-2005,,Thriller,,,,,,,
16866,16866,Kaanta,-1998,,Comedy,,,Ravi Verma,Viraj Dev,Neha Kapoor,Johnny Lever,
16867,16867,Kaante,-2002,150 min,"Action, Crime, Drama",6.5,"4,738",Sanjay Gupta,Amitabh Bachchan,Sanjay Dutt,Sunil Shetty,
16868,16868,Kaaran,-1981,,"Drama, Family",,,B.R. Ishara,Shoma Anand,Ramesh Deo,Aruna Irani,
16869,16869,Kaaranama,-1990,138 min,Drama,4.8,17,Ranjeet,Vinod Khanna,Kimi Katkar,Farha Naaz,
16870,16870,Kaash,-1987,140 min,Drama,6.3,197,Mahesh Bhatt,Jackie Shroff,Dimple Kapadia,Master Makrand,
16871,16871,Kaash,-2015,106 min,Drama,5,20,Ishaan Nair,Nidhi Sunil,Kavya Trehan,Varun Mitra,
16872,16872,Kaash Mere Hote,-2009,,Thriller,5.7,21,B.H. Tharun Kumar,Rajesh Khanna,Sneha Ullal,Kumar Saahil,
16873,16873,Kaash Tum Hote,-2014,128 min,Drama,,,Manju Bharti,Manju Bharti,Mukesh J Bharti,Farida Jalal,
16874,16874,Kaash... Hamara Dil Pagal Na Hota,-2003,149 min,Comedy,3.6,7,Mangal Anand,Sunil Singh,Chetan Aneja,Mithun Purandare,
16875,16875,Kaashi in Search of Ganga,-2018,125 min,Thriller,5.4,259,Dhiraj Kumar,Prince Adhikari,Aishwarya Devan,Kranti Prakash Jha,
16876,16876,Kaatil Kaun,-1959,,Mystery,,,Chandrashekhar,Jabeen Jalil,,,
16877,16877,Kab Tak Chup Rahungi,-1988,,Drama,5.8,9,T. Prakash Rao,Amala Akkineni,Vikas Anand,Darshan,
16878,16878,Kab Tak Pukaroon,-1985,,Thriller,,,A.K. Mishra,Pallavi Joshi,Sanjana Kapoor,Pankaj Kapur,
16879,16879,Kab? Kyoon? Aur Kahan?,-1970,136 min,"Action, Mystery, Romance",6.8,117,Arjun Hingorani,Dharmendra,Babita Kapoor,Pran,
16880,16880,Kabaad- The Coin,-2021,132 min,Drama,6.6,76,Varadraj Swami,Vivaan Shah,Zoya Afroz,Abhishek Bajaj,
16881,16881,Kabab Mein Haddi,-2014,110 min,Comedy,,,Rabinder Parasher,Purva Arora,Anil Bhonsle,Leeza Bindra,
16882,16882,Kabaddi,-2018,140 min,Thriller,,,S.P. Nimbawat,Jai Yadav,Kiran Kumar,Shahbaaz Khan,
16883,16883,Kabali,-2016,153 min,"Action, Crime, Drama",6.2,"11,886",Pa. Ranjith,Rajinikanth,Winston Chao,Radhika Apte,
16884,16884,Kaban,-1982,,Drama,,,,,,,
16885,16885,Kabeela,-1976,,"Action, Adventure, Crime",6.5,19,Bolu Khosla,Feroz Khan,Rekha,Kamini Kaushal,
16886,16886,Kabhi Ajnabi Thé,-1985,,"Romance, Sport",5,14,Vijay Singh,Poonam Dhillon,Sandeep Patil,Debashree Roy,
16887,16887,Kabhi Alvida Naa Kehna,-2006,193 min,"Drama, Romance",6.1,"18,783",Karan Johar,Shah Rukh Khan,Rani Mukerji,Amitabh Bachchan,
16888,16888,Kabhi Andhera Kabhi Ujala,-1958,,"Drama, Family",,,C.P. Dixit,Kishore Kumar,Nutan,Kumkum,
16889,16889,Kabhi Bhi Kahin Bhi,,,"Drama, Romance, Thriller",,,Yogendra Singh,Dia Mirza,Dino Morea,Sharat Saxena,
16890,16890,Kabhi Dhoop Kabhi Chhaon,-1971,,"Drama, Family",,,Chandrakant,Dara Singh,Jagdeep,Ameeta,
16891,16891,Kabhi Dhoop Kabhi Chhaon,-1992,,Drama,,,Basu Bhattacharya,Satyendra Kapoor,Rakesh Pandey,Dina Pathak,
16892,16892,Kabhi Eid Kabhi Diwali,-2021,,Drama,,,Farhad Samji,Salman Khan,Pooja Hegde,,
16893,16893,Kabhi Haan Kabhi Naa,-1994,158 min,"Comedy, Drama, Music",7.8,"17,567",Kundan Shah,Shah Rukh Khan,Suchitra Krishnamoorthi,Deepak Tijori,
16894,16894,Kabhi Kahin...,-2008,,Mystery,,,Amol Shetge,Ashmit Patel,Anubhav Anand,Tulip Joshi,
16895,16895,Kabhi Khushi Kabhie Gham...,-2001,210 min,"Drama, Musical, Romance",7.4,"46,172",Karan Johar,Shah Rukh Khan,Kajol,Amitabh Bachchan,
16896,16896,Kabhi Kranti Kabhi Jung,-2004,,Action,,,Haresh,Junior Amitabh Bachchan,Ali Abbasee,Sangeeta Tiwari,
16897,16897,Kabhi Na Kabhi,-1998,157 min,"Action, Drama, Romance",4.3,158,Priyadarshan,Jackie Shroff,Anil Kapoor,Pooja Bhatt,
16898,16898,Kabhi Paas Kabhi Fail,-1999,95 min,"Comedy, Family",6.2,20,Virendra Saini,Sajeel Parakh,Saurabh Shukla,Sona,
16899,16899,Kabhi Socha Bhi Na Tha,-2008,102 min,Drama,,,Kallol Sen,Dibyendu Bhattacharya,Madhoo,Seema Mishra,
16900,16900,Kabhi Yuh Bhi Toh Ho,-2014,102 min,Family,,,Paritosh Goswami,Vishwa Bhavsar,Zaraius Contractor,Jyotin Dave,
16901,16901,Kabhie Kabhie,-1976,177 min,"Drama, Romance",7.4,"1,986",Yash Chopra,Amitabh Bachchan,Shashi Kapoor,Rakhee Gulzar,
16902,16902,Kabhie Tum Kabhie Hum,-2002,,"Comedy, Drama, Family",4.4,14,Roop Dutta Naik,Mamta Kulkarni,Charuhas Shidore,Anjan Srivastav,
16903,16903,Kabir Singh,-2019,173 min,"Action, Drama, Romance",7.1,"27,731",Sandeep Reddy Vanga,Shahid Kapoor,Kiara Advani,Nikita Dutta,
16904,16904,Kabirdas,-2003,,Drama,,,Raju V.V.,Vijayachander,J.V. Somayajulu,Gautami,
16905,16905,Kabli Khan,-1963,123 min,"Action, Musical",4.8,9,K. Amarnath,Ajit,Helen,Samson,
16906,16906,Kabrastan,-1988,135 min,Horror,3.7,27,Mohan Bhakri,Hemant Birje,Kamna,Javed Khan,
16907,16907,Kabrastan,-2000,109 min,Horror,3.1,16,Ramesh U. Lakhiani,Amit Kapoor,Satnam Kaur,Shehzad Khan,
16908,16908,Kabul Express,-2006,105 min,"Adventure, Comedy, Drama",6.8,"3,181",Kabir Khan,John Abraham,Arshad Warsi,Salman Shahid,
16909,16909,Kabuliwala,-1961,95 min,Drama,7.8,317,Hemen Gupta,Balraj Sahni,Baby Sonu,Usha Kiran,
16910,16910,Kabza,-2021,,"Action, Adventure",,,R. Chandru,Nayanthara,Jackie Shroff,Prakash Raj,
16911,16911,Kabzaa,-1988,143 min,"Action, Crime, Drama",5.9,185,Mahesh Bhatt,Raj Babbar,Sanjay Dutt,Amrita Singh,
16912,16912,Kaccha Limboo,-2011,141 min,"Comedy, Family",6.4,88,Sagar Ballary,Muntazir Ahmad,Karan Bhanushali,Bhairavi Goswami,
16913,16913,Kacha Chor,-1977,,Drama,4.4,7,Jambulingam,Randhir Kapoor,Rekha,Som Dutt,
16914,16914,Kachche Dhaage,-1999,144 min,"Action, Drama, Thriller",6,"1,428",Milan Luthria,Ajay Devgn,Saif Ali Khan,Manisha Koirala,
16915,16915,Kachche Heere,-1982,,Action,5.3,27,Narendra Bedi,Feroz Khan,Reena Roy,Danny Denzongpa,
16916,16916,Kachche Rishtey,-2000,,Thriller,,,Abid,Dilip Advani,Sushil Chowdhary,Chetana Gupta,
16917,16917,Kachchi Jawani,-1987,95 min,Thriller,,,Kapil Dev,Kapil Karzan,Ragini,Swapna,
16918,16918,Kachchi Kali,-1987,,Drama,,,K.R. Rangan,Sonika Gill,Kapil Karzan,Ajinkya Deo,
16919,16919,Kachchi Sadak,-2006,145 min,"Action, Drama",6.1,34,Sanjay D. Singh,Rahul Singh,Parmita Katkar,Tinnu Anand,
16920,16920,Kachha Yauvan,-1993,96 min,Thriller,,,Lakshmi Musari,Joe Simpson,,,
16921,16921,Kachhi Kali,-2004,86 min,Drama,,,Kanti Shah,Sapna Sappu,Junior Amitabh Bachchan,Vinod Tripathi,
16922,16922,Kachi Umar Mein,-1998,89 min,Thriller,,,Preetha,Sharda,Usman,,
16923,16923,Kadakh,-2019,108 min,"Comedy, Drama, Thriller",7,"1,381",Rajat Kapoor,Ranvir Shorey,Mansi Multani,Palomi Ghosh,
16924,16924,Kadakti Bijli,-1936,,,,,Bashir,Chanda,,,
16925,16925,Kadal Meengal,-1981,137 min,Drama,6.6,76,G.N. Rangarajan,Kamal Haasan,Sujatha,Ambika,
16926,16926,Kadamban,-2017,142 min,"Action, Adventure, Drama",5.3,417,N. Ragavan,Arya,Catherine Tresa,Deepraj Rana,
16927,16927,Kadambari,-1944,,,,,Nandlal Jaswantlal,Shanta Apte,Vanamala,Pahadi Sanyal,
16928,16928,Kadambari,-1976,,"Drama, Romance",6.4,7,Hk Verma,Shabana Azmi,Vijay Arora,Chand Usmani,
16929,16929,Kadardaan,-1991,,,,,Kawal Sharma,Sandeep,Rahul Singh,,
16930,16930,Kadhal Desam,-1996,158 min,"Comedy, Drama, Romance",6.8,458,Kathir,Abbas,S.P. Balasubrahmanyam,Chaplin Balu,
16931,16931,Kadhal Mannan,-1998,135 min,"Drama, Romance",7.1,789,Saran,Ajith Kumar,Maanu,M.S. Viswanathan,
16932,16932,Kadke Kamal Ke,-2019,136 min,Comedy,6.8,5,Laxman Singh,Aaryan Adhikari,Neeta Dhungana,Rajpal Yadav,
16933,16933,Kadvi Hawa,-2017,95 min,Drama,8.1,985,Nila Madhab Panda,Nilamadhab Panda,Sanjay Mishra,Ranvir Shorey,
16934,16934,Kafan,-1990,147 min,Horror,5.8,48,Dhirendra Bohra,Javed Khan,Jamuna,Viju Khote,
16935,16935,Kafan,-1981,,Drama,,,Dhirendra Bohra,Pradeep Kumar,Mamata Shankar,,
16936,16936,Kafila,-1952,,Musical,,,Aravind Sen,Ashok Kumar,Nalini Jaywant,Motilal,
16937,16937,Kagaar: Life on the Edge,-2003,150 min,"Crime, Drama",5.7,50,N. Chandra,Om Puri,Nandita Das,Amitabh Dayal,
16938,16938,Kahaani,-2012,122 min,"Mystery, Thriller",8.1,"59,060",Sujoy Ghosh,Vidya Balan,Parambrata Chattopadhyay,Indraneil Sengupta,
16939,16939,Kahaani 2,-2016,127 min,"Mystery, Thriller",6.6,"5,159",Sujoy Ghosh,Vidya Balan,Arjun Rampal,Jugal Hansraj,
16940,16940,Kahaani Gudiya Ki...: True Story of a Woman,-2008,112 min,"Biography, Drama",5.8,32,Prabhakar Shukla,Divya Dutta,Arif Zakaria,Rajpal Yadav,
16941,16941,Kahan Gaye,-1946,,Mystery,,,Niranjan,Geeta Bali,Chand Burke,,
16942,16942,Kahan Hai Kanoon,-1989,131 min,Action,6.9,7,Deepak Balraj Vij,Sadashiv Amrapurkar,Anand Balraj,Sudhir Dalvi,
16943,16943,Kahan Hai Manzil Teri,-1939,,,,,S.M. Yusuf,Agha,Sayani Atish,Ila Devi,
16944,16944,Kahan Ho Tum,-2003,,"Drama, Family",3.9,22,Vijay Kumar,Ishita Arun,Samir Soni,Sharman Joshi,
16945,16945,Kahan Ho Tum Bagira,-1980,,Drama,,,,,,,
16946,16946,Kahan Ka Raasta,-2017,,Documentary,,,Savyasachi Anju Prabir,,,,
16947,16947,Kahan Kahan Se Guzar,-1986,,"Drama, Musical",5.4,10,Anil Kapoor,,,,
16948,16948,Kahan Kahan Se Guzar Gaya,-1981,,Drama,5.3,11,M.S. Sathyu,Masood Akhtar,Ajoy Bannerjee,Enakshi Bannerjee,
16949,16949,Kahan Tak Aasmaan Hai,-1984,,,,,Mehmood Kureshi,Rakesh Bedi,Rani Deepa,A.K. Hangal,
16950,16950,Kahani,-1949,,Drama,,,Nitin Bose,,,,
16951,16951,Kahani Ek Chor Ki,-1981,138 min,"Action, Crime",5.2,9,S. Ramanathan,Asrani,Master Bhagwan,Chandrashekhar,
16952,16952,Kahani Ek Sangharsh ki,-2014,,Drama,,,Anmol,Nitin Mathur,Anmol,,
16953,16953,Kahani Har Zamane Ki,-1971,,Animation,,,Bhimsain,,,,
16954,16954,Kahani Hum Subb Ki,-1973,,"Drama, Romance",3.1,9,Rajkumar Kohli,Mala Sinha,Om Prakash,Arun Chopra,
16955,16955,Kahani Kamini Ki,-2001,,Thriller,,,Shakeela,Sudhakar,Vahini,,
16956,16956,Kahani Kismat Ki,-1973,131 min,"Action, Drama",6,90,Arjun Hingorani,Dharmendra,Rekha,Ajit,
16957,16957,Kahani Kismat Ki,-1999,,Action,4.9,8,Farogh Siddique,Laxmikant Berde,Mithun Chakraborty,Shama Deshpande,
16958,16958,Kahani Mitra Ki,-2017,,Drama,,,Akash Khurana,Sayalee Phatak,Abhay Mahajan,Parna Pethe,
16959,16959,"Kahani Nadan Umar Ki,",-2000,86 min,Thriller,,,Poonam Balan,Kari Kalan,Suryakant,,
16960,16960,Kahani Saali Jeeja Ki,-2001,,Thriller,,,Tilak,Chandni Gupta,Anil Nagrath,Amita Nangia,
16961,16961,Kahani Shikari Kutte Ki,-1981,,Drama,,,,,,,
16962,16962,Kahi Hai Woh Aas Pass,-2007,,Mystery,,,Sunil Tiwari,Sumeet Chawla,Sonika Gill,Meghna Haldar,
16963,16963,Kahin Aar Kahin Paar,-1971,137 min,"Action, Comedy, Crime",,,Maruti,Joy Mukherjee,Vimi,Helen,
16964,16964,Kahin Aur Chal,-1968,,Drama,6.9,14,Vijay Anand,Dev Anand,Asha Parekh,Shubha Khote,
16965,16965,Kahin Din Kahin Raat,-1968,165 min,"Action, Crime, Thriller",5.6,14,Darshan Sabharwal,Biswajit Chatterjee,Sapana,Pran,
16966,16966,Kahin Hai Mera Pyar,-2014,138 min,"Drama, Musical, Romance",5.7,18,Mahesh Vaijnath Doijode,Manas Das,Eesha Agarwal,Gajendra Chauhan,
16967,16967,Kahin Pyaar Na Ho Jaaye,-1963,120 min,Comedy,7.5,24,Kalpataru,Shakila,Mehmood,Om Prakash,
16968,16968,Kaho Naa... Pyaar Hai,-2000,172 min,"Action, Musical, Romance",6.9,"14,186",Rakesh Roshan,Hrithik Roshan,Ameesha Patel,Anupam Kher,
16969,16969,Kahtey Hain Mujhko Raja,-1975,,"Action, Family",5.2,21,Biswajit Chatterjee,Dharmendra,Biswajit Chatterjee,Hema Malini,
16970,16970,Kai Kodukkam Kai,-1984,131 min,"Action, Drama",6.3,75,J. Mahendran,Chinnijayanth,Y.G. Mahendran,Rajinikanth,
16971,16971,Kai Po Che,-2013,120 min,"Drama, Sport",7.8,"34,048",Abhishek Kapoor,Amit Sadh,Sushant Singh Rajput,Rajkummar Rao,
16972,16972,Kailash Putra,-2004,,Drama,,,R. Pandiaraajan,Radha Ravi,,,
16973,16973,Kailashpati,-1962,,,,,Dhirubhai Desai,Sumitra Devi,Mahesh Kumar,Jeevan,
16974,16974,Kairee,-1999,93 min,Drama,5.4,104,Amol Palekar,Yogita Deshmukh,Shilpa Navalkar,Mohan Gokhale,
16975,16975,Kaisay Kahein...,-2007,123 min,"Drama, Romance",6.2,54,Mohit Hussein,Rajvirr Singh,Neha Julka,Aditi Govitrikar,
