,Unnamed: 0,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worldwide_gross_income,metascore,reviews_from_users,reviews_from_critics,Director,Actor,genres,movie_title,Actor_name,comb
47,9427.0,tt0051399,Bari Theke Paliye,Bari Theke Paliye,1958.0,1958-06-24,Drama,124.0,India,Bengali,Ritwik Ghatak,"Shibram Chakraborty, Ritwik Ghatak",L.B.Films International,"Param Bhattaraka Lahiri, Padmadevi, Gyanesh Mukherjee, Kali Bannerjee, Bijon Bhattacharya, Satindra Bhattacharya, Nripati Chatterjee, Shriman Deepak, Shailen Ghosh, Krishna Jaya, Keshto Mukherjee, Niti Pandit, Jahar Roy",A misbehaving boy who runs away from his village and goes to Calcutta.,7.5,184.0,,,,,1.0,,,,,,,
48,9568.0,tt0051747,Howrah Bridge,Howrah Bridge,1958.0,1958,"Musical, Thriller",153.0,India,Hindi,Shakti Samanta,"Ranjan Bose, Ranjan Bose",Shakti Films,"Madhubala, Ashok Kumar, K.N. Singh, Om Prakash, Madan Puri, Dhumal, Kammo, Sunder, Brahm Bhardwaj, Helen, Mehmood, Minoo Mumtaz, Chaman Puri","Rakesh lives with his brother, Madan, and his dad in Rangoon. Madan has fallen into bad company and steals the family heirloom, in the shape of a dragon, some cash and runs away to India. ...",7.1,185.0,,,,,5.0,2.0,,,,,,
49,9593.0,tt0051792,La sala da musica,Jalsaghar,1958.0,1958-10-10,"Drama, Music",100.0,India,Bengali,Satyajit Ray,"Tarashankar Banerjee, Satyajit Ray",Arora,"Chhabi Biswas, Sardar Akhtar, Gangapada Basu, Bismillah Khan, Salamat Ali Khan, Waheed Khan, Roshan Kumari, Tulsi Lahiri, Tarapada Nandy, Padmadevi, Kali Sarkar, Pinaki Sengupta","Depicts the end days of a decadent zamindar (landlord) in Bengal, and his efforts to uphold his family prestige even when faced with economic adversity.",8.0,4967.0,,94886.0,,,30.0,74.0,,,,,,
50,9597.0,tt0051806,Kala Pani,Kala Pani,1958.0,1958,"Crime, Musical, Romance",164.0,India,Hindi,Raj Khosla,"A.J. Cronin, G.R. Kamath",Navketan,"Dev Anand, Madhubala, Nalini Jaywant, Agha, Nasir Hussain, D.K. Sapru, Kishore Sahu, Krishan Dhawan, Mukri, M.A. Latif, Bir Sakuja, Jankidas, Praveen Paul, Mumtaz Begum, Heera Sawant","Based on A.J.Cronin's 'Beyond This Place', this movie narrates the story of an untiring crusade for justice. A young man, learning about his father's wrongful implication in a ...",7.2,263.0,,,,,5.0,1.0,,,,,,
51,9678.0,tt0052046,Parash Pathar,Parash Pathar,1958.0,1959-02-18,Comedy,111.0,India,Bengali,Satyajit Ray,"Rajshekhar 'Parashuram' Basu, Satyajit Ray",Aurora,"Tulsi Chakraborty, Kali Bannerjee, Ranibala, Gangapada Basu, Haridhan Mukherjee, Jahar Roy, Chhabi Biswas, Bharati Devi, Chandrabati Devi, Jahar Ganguli, Subodh Ganguli, Tulsi Lahiri, Kamal Mitra, Nitish Mukherjee, Amar Mullick","An underpaid middle-aged clerk finds a 'parash pathar', a stone that changes iron to gold on touch.",7.7,976.0,,,,,4.0,1.0,,,,,,
52,9731.0,tt0052217,Solva Saal,Solva Saal,1958.0,1958,"Comedy, Romance, Thriller",135.0,India,Hindi,Raj Khosla,"Omkar Dogra, Raj Khosla",Chandra Films,"Dev Anand, Waheeda Rehman, Jagdev, Kammo, Bir Sakuja, Sunder, Bipin Gupta, A. Kapoor, Mauji, Prabhu, Tun Tun, Anil, Balbir, Leela, Kuthiravattam Pappu","A woman elopes with her boyfriend but finds that he has ditched her and made off with her family heirloom. Now she, alongwith a helpful news reporter, have to retrieve the necklace and get ...",7.0,131.0,,,,,2.0,,,,,,,
53,9812.0,tt0052411,Yahudi,Yahudi,1958.0,1958,"Action, Drama, Romance",170.0,India,"Hindi, Urdu",Bimal Roy,"Nabendu Ghosh, Wajahat Mirza",Bombay Film Productions,"Sohrab Modi, Dilip Kumar, Meena Kumari, Nigar Sultana, Nasir Hussain, Anwar Hussain, Minoo Mumtaz, Tiwari, Murad, Indira, Adil, Vikram Kapoor, Kumari Naaz, Master Romi, Helen","A vengeful Jew adopts an abducted Roman child, who grows up and unknowingly falls in love with a Roman.",7.2,197.0,,,,,5.0,1.0,,,,,,
54,9830.0,tt0052560,Anari,Anari,1959.0,1959-01-16,"Comedy, Drama, Musical",166.0,India,Hindi,Hrishikesh Mukherjee,"Inder Raj Anand, Inder Raj Anand",L.B. Films,"Raj Kapoor, Nutan, Lalita Pawar, Shubha Khote, Motilal, Mukri, Ashim Kumar, Nana Palsikar, Paul Mahendra, Brahm Bhardwaj, Vishwa Mehra, Ruby Mayer, Meena T., Aruna, Viren","A poor young man gets employed by a rich man admiring his honesty. But when he gets suspected in a lady's murder case, he need to prove his innocence.",8.0,671.0,,,,,10.0,,,,,,,
55,9835.0,tt0052572,Il mondo di Apu,Apur Sansar,1959.0,1959-05-01,Drama,105.0,India,Bengali,Satyajit Ray,"Bibhutibhushan Bandyopadhyay, Satyajit Ray",Satyajit Ray Productions,"Soumitra Chatterjee, Sharmila Tagore, Alok Chakravarty, Swapan Mukherjee, Tushar Bandyopadhyay, Gupi Banerjee, Panchanan Bhattacharya, Shanti Bhattacherjee, Jiten Bhons, Abhijit Chatterjee, Jogesh Chatterjee, Asha Devi, Belarani Devi, Sefalika Devi, Biren Ghosh",This final installment in Satyajit Ray's Apu Trilogy follows Apu's life as an orphaned adult aspiring to be a writer.,8.5,11428.0,,134241.0,134241.0,,44.0,78.0,,,,,,
56,9904.0,tt0052736,Dhool Ka Phool,Dhool Ka Phool,1959.0,1959-01-01,Drama,153.0,India,Hindi,Yash Chopra,"Mukhram Sharma, Mukhram Sharma",NH Studioz,"Mala Sinha, Rajendra Kumar, Nanda, Manmohan Krishna, Leela Chitnis, Daisy Irani, Amir Banu, Mohan Choti, Master Kelly, R.P. Kapoor, Jagdish Raj, Uma Dutt, Ravikant, Narbada Shankar, Nissar","Meena Khosla has an bicycle accident with fellow collegian Mahesh Kapoor, and after a few misunderstandings both fall in love with each other. They would like to get married, plan ...",6.8,148.0,,,,,3.0,,,,,,,
57,9996.0,tt0052954,Fiori di carta,Kaagaz Ke Phool,1959.0,1959-01-02,Romance,148.0,India,Hindi,Guru Dutt,"Abrar Alvi, Abrar Alvi",Ajanta Pictures,"Waheeda Rehman, Guru Dutt, Kumari Naaz, Johnny Walker, Mahesh Kaul, Veena, Minoo Mumtaz, Nilofer, Ruby Mayer, Sheela Vaz, Vikram Kapoor, Mehmood, Mohan Choti, Munshi Munakka, Haroon","Suresh Sinha, a famous director, discovers star potential in Shanti, a woman he stumbled into one rainy evening, and casts her as the lead in a film. In a twist of fate, Shanti becomes a superstar and Suresh faces a decline in his career.",8.0,1968.0,,,,,22.0,8.0,,,,,,
58,10045.0,tt0053104,Neel Akasher Neechey,Neel Akasher Neechey,1959.0,1959-02-20,Drama,133.0,India,Bengali,Mrinal Sen,"Gauri Prasanna Mazumder, Mrinal Sen",Hemanta Bela Productions,"Kali Bannerjee, Manju Dey, Smriti Biswas, Bikash Roy, Quo Lin An, Ajit Banerjee, Robin Banerjee, Sudhir Basu, Rasuraj Chakraborthy, Ajit Chatterjee, Priya Chatterjee, Chandi Chattopadhyay, Liu Chan Chin, Bhaskar Deb, Lee Chiu Fong","A poor Chinese hawker,Wang Lu sells his merchandise, China silk in the streets of Calcutta.",7.3,116.0,,,,,1.0,,,,,,,
59,10135.0,tt0053319,Sujata,Sujata,1960.0,1979-04-16,"Drama, Romance",161.0,India,Hindi,Bimal Roy,"Nabendu Ghosh, Subodh Ghosh",Bimal Roy Productions,"Nutan, Sunil Dutt, Shashikala, Lalita Pawar, Tarun Bose, Sulochana Latkar, Asit Kumar Sen, Ashim Kumar, Paul Mahendra, Baij Sharma, Brahm Bhardwaj, Moni Chatterjee, Sabitri Devi, Shivji Bhai, Sailen Bose","A high caste Brahmin household adopts an orphaned lower caste girl, but when a young man from their caste wishes to marry her without knowing her lineage, caste differences flare up again.",7.3,303.0,,,,,1.0,5.0,,,,,,
60,10221.0,tt0053629,Bombai Ka Babu,Bombai Ka Babu,1960.0,1960,"Drama, Musical, Romance",154.0,India,Hindi,Raj Khosla,"Rajinder Singh Bedi, G.R. Kamath",Naya Films,"Dev Anand, Suchitra Sen, Jeevan, Nasir Hussain, Achala Sachdev, Rashid Khan, Dhumal, Jagdish Raj, Manohar Deepak, Anwari, Aruna, Bela Bose, Lalita Kumari, Tun Tun","Babu and Malik are two inseparable friends who live in a small town in India. One day they decide to play a prank and steal something. They get caught, while Malik's dad come to bail out ...",7.1,143.0,,,,,5.0,3.0,,,,,,
61,10227.0,tt0053637,Barsaat Ki Raat,Barsaat Ki Raat,1960.0,1960,"Drama, Musical, Romance",142.0,India,Hindi,P.L. Santoshi,"Rafi Ajmeri, Sarshar Sailani",Shri Vishwabharthi Films,"Madhubala, Bharat Bhushan, Shyama, Chandrashekhar, K.N. Singh, Peace Kanwal, S.K. Prem, Khurshid Bawra, Ratna, Mirza Musharraf, Mumtaz Begum, Baby Shobha, Umar Draz, Balam, K. Dinanath","Amidst fierce Qawali competitions, a poor poet/singer, Aman Hyderabadi, falls in love with Shabnam, the daughter of Police Commissioner Khan Bahadur. After Aman is humiliated by Bahadur, ...",7.0,116.0,,,,,2.0,,,,,,,
62,10259.0,tt0053706,Chaudhvin Ka Chand,Chaudhvin Ka Chand,1960.0,1960,"Drama, Musical, Romance",169.0,India,"Urdu, Hindi",M. Sadiq,"Tabish Sultanpuri, Saghir Usmani",Guru Dutt Films Pvt. Ltd.,"Waheeda Rehman, Guru Dutt, Rehman, Minoo Mumtaz, Johnny Walker, Mumtaz Begum, Praveen Paul, Naazi, Noor Jehan, Razia, Zebunissa, Tun Tun, Farida Jalal, Kesarbai, Lata Sinha","The setting is the city of Lucknow in northern India, where Islamic culture flourished. Two of the three best friends who live in this city have fallen in love with the same woman named ...",7.2,418.0,,,,,6.0,5.0,,,,,,
63,10261.0,tt0053708,Chhalia,Chhalia,1960.0,1960,"Musical, Romance",112.0,India,Hindi,Manmohan Desai,Inder Raj Anand,Subhash Pictures,"Raj Kapoor, Nutan, Pran, Rehman, Shobhna Samarth, Bupet Raja","The tragic-comic story of Chhalia, a naive, simple-minded young man who comes to the city and witnesses the harsh side of life; and falls in love with a young woman named Shanti, only to ...",7.6,192.0,,,,,2.0,,,,,,,
64,10289.0,tt0053765,La dea,Devi,1960.0,1960-02-19,Drama,93.0,India,Bengali,Satyajit Ray,"Prabhat Kumar Mukherjee, Satyajit Ray",,"Sharmila Tagore, Soumitra Chatterjee, Chhabi Biswas, Karuna Bannerjee, Purnendu Mukherjee, Arpan Chowdhury, Anil Bag, Khagesh Chakravarti, Anil Chatterjee, Arabinda Kumar Chowdhury, Shanta Devi, Mohammed Israil, Nagendranath Kabyabyakarantirtha, Bholanath Koyal, Anil Mitra","A young woman is deemed a goddess when her father-in-law, a rich feudal land-lord, has a dream envisioning her as an avatar of Kali.",7.8,1814.0,,93215.0,,,17.0,22.0,,,,,,
65,10359.0,tt0053965,Jis Desh Men Ganga Behti Hai,Jis Desh Men Ganga Behti Hai,1960.0,1960,"Drama, Musical, Romance",167.0,India,Hindi,Radhu Karmakar,"Arjun Dev Rashk, Arjun Dev Rashk",R.K. Films Ltd.,"Raj Kapoor, Padmini, Pran, Chanchal, Lalita Pawar, Raj Mehra, Tiwari, Nana Palsikar, S.B. Nayampalli, Sulochana Chatterjee, Vishwa Mehra, Baburao Pahelwan, S.K. Singh, Ratan Gaurang, Chang",A simple-minded small-time singer joins a group of bandits and becomes the cause for their moral transformation and turnaround.,7.4,407.0,,,,,7.0,2.0,,,,,,
66,10362.0,tt0053980,Kala Bazar,Kala Bazar,1960.0,1960,"Crime, Drama, Musical",163.0,India,Hindi,Vijay Anand,Vijay Anand,Navketan,"Dev Anand, Waheeda Rehman, Nanda, Vijay Anand, Chetan Anand, Leela Chitnis, Madan Puri, Rashid Khan, Krishan Dhawan, Helen, M.A. Latif, Kishore Sahu, Prabhu Dayal, Jagdish Raj, Wasi Khan","A man sells movie tickets on the black market, but starts to have a change of heart after he falls in love.",7.5,244.0,,,,,3.0,,,,,,,
67,10363.0,tt0053985,Kanoon,Kanoon,1960.0,1960-01-01,"Drama, Crime, Mystery",150.0,India,Hindi,B.R. Chopra,"Akhtar-Ul-Iman, C.J. Pavri",NH Studioz,"Rajendra Kumar, Ashok Kumar, Nanda, Nana Palsikar, Manmohan Krishna, Mehmood, Shashikala, Jeevan, Shubha Khote, Tina Misquitta, Moolchand, Jagdish Raj","A lawyer holds the eyewitness evidence to catch a killer, but the identified criminal is the lawyer's own mentor, prospective father-in-law, and also the judge who presides over the case.",7.9,366.0,,,,,11.0,2.0,,,,,,
68,10370.0,tt0053999,Kohinoor,Kohinoor,1960.0,1960,"Action, Adventure, Comedy",151.0,India,Hindi,S.U. Sunny,Wajahat Mirza,Republic Film Corporation,"Dilip Kumar, Meena Kumari, Azim, Beena, Leela Chitnis, Jeevan, Raja Kapur, Nazir Kashmiri, Khursheed Khan, Kumar, Kumkum, Rekha Mallick, Mukri, Nissar, Qamar","After the passing of Maharaj Dhiraj Rana Chandrabhan of Kailash Nagar, the Senapati, Veer Singh, crowns Rajkumar Dhivendra Pratap Bahadur Chandrabhan as the next King. Veer's wife, who has ...",6.8,147.0,,,,,1.0,1.0,,,,,,
69,10374.0,tt0054005,Kshudhita Pashan,Kshudhita Pashan,1960.0,1960,"Drama, Fantasy, Romance",109.0,India,"English, Bengali",Tapan Sinha,"Tapan Sinha, Rabindranath Tagore",Angel Digital Private Limited,"Arundhati Devi, Soumitra Chatterjee, Chhabi Biswas, Radhamohan Bhattacharya, Dilip Roy, Robin Banerjee, Bina Chand, Rasuraj Chakraborthy, Padmadevi",The film is adapted from a story called Hungry Stones by Rabindranath Tagore. A tax collector posted to a small town puts up at a mansion feared by the locals because it is haunted. As time...,6.8,101.0,,,,,2.0,,,,,,,
70,10401.0,tt0054073,La stella nascosta,Meghe Dhaka Tara,1960.0,1960-04-14,"Drama, Musical",126.0,India,Bengali,Ritwik Ghatak,"Samiran Dutta, Ritwik Ghatak",Chitrakalpa,"Supriya Choudhury, Anil Chatterjee, Gyanesh Mukherjee, Bijon Bhattacharya, Gita Dey, Gita Ghatak, Dwiju Bhawal, Niranjan Ray, Abhi Bhattacharya, Satindra Bhattacharya, Jamini Chakraborty, Suresh Chatterjee, Ranen Ray Choudhury, Arati Das, Narayan Dhar",A selfless young woman (Supriya Choudhury) sacrifices her own happiness for her unappreciative family.,8.0,2285.0,,,,,23.0,33.0,,,,,,
71,10706.0,tt0054910,Gunga Jumna,Gunga Jumna,1961.0,1966-08-25,"Action, Drama, Musical",178.0,India,"Hindi, Awadhi",Nitin Bose,"Wajahat Mirza, Dilip Kumar",Citizen Films,"Dilip Kumar, Vyjayanthimala, Nasir Khan, Azra, Kanhaiyalal Chaturvedi, Anwar Hussain, Nasir Hussain, S. Nazir, Leela Chitnis, Praveen Paul, Helen, Husn Banu, Ranjit Sood, Khwaja Sabir, Narbada Shankar","When their mother dies, Gungaram tries so hard to make his brother Jumna a policeman. But years later, both the brothers confront each other as enemies.",7.7,497.0,,,,,8.0,1.0,,,,,,
72,10752.0,tt0055035,Junglee,Junglee,1961.0,1961-10-31,"Comedy, Drama, Musical",150.0,India,Hindi,Subodh Mukherji,"Agha Jani Kashmiri, Subodh Mukherji",Subodh Mukherji Productions,"Shammi Kapoor, Saira Banu, Shashikala, Anoop Kumar, Lalita Pawar, Azra, Moni Chatterjee, Asit Kumar Sen, Rajan Haksar, Shivraj, Bazid Khan, O.P. Goyle, Soni, Hameeda, Helen",A humorless and pompous businessman goes wild when he falls in love. Now if only his domineering mother could understand his new lease on life.,7.3,452.0,,,,,5.0,2.0,,,,,,
73,10754.0,tt0055039,Kabuliwala,Kabuliwala,1961.0,1961-12-14,Drama,95.0,India,Hindi,Hemen Gupta,"Vishram Bedekar, S. Khalil",Bimal Roy Productions,"Balraj Sahni, Baby Sonu, Usha Kiran, Padma, Laxmi, Sarita Devi, Anwari, Leela Agha, Baby Farida, Nilambai, Lata Sinha, Manju, Sajjan, Asit Kumar Sen, Paul Mahendra","A poor Afghani leaves his family behind to earn a living as a dried fruit vendor in India. Profoundly homesick, he befriends a young girl who reminds him of his own daughter. Meanwhile, the locals are distrustful of all foreigners.",7.9,305.0,,,,,6.0,1.0,,,,,,
74,10759.0,tt0055055,Komal Gandhar,Komal Gandhar,1961.0,1961-03-31,"Drama, Musical",134.0,India,"Bengali, English",Ritwik Ghatak,"Bijon Bhattacharya, Sukanta Bhattacharya",Chitrakalpa,"Supriya Choudhury, Abanish Banerjee, Anil Chatterjee, Satindra Bhattacharya, Chitra Mandal, Gita Dey, Gyanesh Mukherjee, Bijon Bhattacharya, Mantu Ghosh, Dwiju Bhawal, Satyabrata Chattopadhyay, Nirmal Ghosh, Arun Mukherjee, Tilottama Bandyopadhyay, Arun Chowdhury","A highly critical look at the role of ""progressive"" art and artists in a changing society.",7.2,225.0,,,,,4.0,2.0,,,,,,
75,10885.0,tt0055411,Saptapadi,Saptapadi,1961.0,1961-10-20,"Drama, Romance",163.0,India,Bengali,Ajoy Kar,"Tarashankar Banerjee, Binoy Chatterjee",Alochhaya Productions,"Suchitra Sen, Uttam Kumar, Khitish Acharya, Panchanan Bhattacharya, Amar Biswas, Chhabi Biswas, Kalyan Bose, Parijat Bose, Swagata Chakraborty, Tulsi Chakraborty, Chhayadevi, Mintu Dasgupta, Hemangini Devi, Gloria Dowington, Margarett Drummond","Set in World War II, the reverend Krishnendu runs a military hospital in Bankura. A drunken Anglo-Indian woman soldier is brought to him for treatment and he recognized her as his former love Rina Brown.",8.1,388.0,,,,,1.0,,,,,,,
76,10921.0,tt0055508,Teen Kanya,Teen Kanya,1961.0,1961-05-05,"Comedy, Drama",173.0,India,Bengali,Satyajit Ray,"Satyajit Ray, Rabindranath Tagore",Satyajit Ray Productions,"Anil Chatterjee, Chandana Banerjee, Nripati Chatterjee, Khagen Pathak, Gopal Sen, Krishnakamal Bhattacharya, Haridhan Nag, Narayan Ghosh, Batakrishna Nandan, Haricharan Nag, Khana Roy Chowdhury, Kali Bannerjee, Kanika Majumdar, Kumar Roy, Govinda Chakravarti",Based on popular Indian stories of the great writer,8.1,1260.0,,81200.0,,,4.0,8.0,,,,,,
77,10982.0,tt0055724,Abhijaan,Abhijaan,1962.0,1962-09-28,Drama,150.0,India,Bengali,Satyajit Ray,"Tarashankar Banerjee, Satyajit Ray",Abhijatrik,"Waheeda Rehman, Soumitra Chatterjee, Ruma Guha Thakurta, Gyanesh Mukherjee, Charuprakash Ghosh, Rabi Ghosh, Shekhar Chatterjee, Reba Devi, Bireswar Sen, Ajit Banerjee, Durgadas Bannerjee, Mahin Basu, Bhola Bhattacharya, Krishnakali Bhattacharya, Kali Chakraborty",A taxi driver attempts to introduce his cab service in rural Bengal against many odds.,8.0,978.0,,,,,4.0,9.0,,,,,,
78,10995.0,tt0055767,Baat Ek Raat Ki,Baat Ek Raat Ki,1962.0,1962,"Mystery, Romance, Thriller",145.0,India,Hindi,Shankar Mukherjee,Vrajendra Gaur,Alankar Chitra,"Dev Anand, Waheeda Rehman, Chandrashekhar, Johnny Walker, Ulhas, Jagdish Sethi, Asit Kumar Sen, Sabita Chatterjee","Neela is in police custody for committing a murder. Believing that she did it, she confesses. When renowned lawyer, Rajeshwar decides to represent her, he accepts her guilt, but as he goes ...",6.9,114.0,,,,,3.0,,,,,,,
79,11000.0,tt0055783,Bees Saal Baad,Bees Saal Baad,1962.0,1962,"Thriller, Musical, Mystery",158.0,India,Hindi,Biren Nag,"Dhruva Chatterjee, Dev Kishan",Geetanjali Pictures,"Biswajit Chatterjee, Waheeda Rehman, Manmohan Krishna, Madan Puri, Sajjan, Asit Kumar Sen, Lata Sinha, Dev Kishan, Mira Mukherjee, Ranu, Manohar Gir, Maqbool, Singh, Prakash, Prem Kumar","When a young man's family gets haunted by a spirit, he gets warned not to return to his hometown. So he then decides to investigate the issue.",7.1,319.0,,,,,8.0,3.0,,,,,,
80,11097.0,tt0056052,Half Ticket,Half Ticket,1962.0,1962,"Musical, Comedy, Romance",168.0,India,Hindi,Kalidas,"Suhrid Kar, Ramesh Pant",Cine Technician Productions,"Kishore Kumar, Madhubala, Pran, Shammi, Helen, Manorama, Moni Chatterjee, Narbada Shankar, Mirajkar, Tun Tun, Poonam, Lalita Kapoor, Anil Kumar, Nabo Kumar, Dilip","A diamond thief hides his loot on an innocent child, but the child turns out to be an adult posing as a youngster to purchase a half-priced train ticket. Now, the thief will have to outwit the eccentric in a series of wacky misadventures.",7.4,457.0,,,,,7.0,2.0,,,,,,
81,11135.0,tt0056134,Kanchenjungha,Kanchenjungha,1962.0,1962-05-11,Drama,102.0,India,Bengali,Satyajit Ray,Satyajit Ray,NCA Productions,"Chhabi Biswas, Karuna Bannerjee, Pahadi Sanyal, Anil Chatterjee, Anubha Gupta, N. Viswanathan, Haridhan Mukherjee, Alakananda Ray, Arun Mukherjee, Subrata Sensharma, Vidya Sinha, Nilima Roy Chowdhuri, Indrani Singh, David Royals, Guinye","An upper-class Bengali family is on vacation in Darjeeling, a popular hill station and resort near Kanchenjungha.",7.9,908.0,,,,,19.0,8.0,,,,,,
82,11232.0,tt0056379,Professor,Professor,1962.0,1962-05-11,"Comedy, Drama, Musical",166.0,India,Hindi,Lekh Tandon,"Abrar Alvi, Abrar Alvi",Eagle Films,"Shammi Kapoor, Kalpana, Lalita Pawar, Parveen Choudhary, Salim, Pratima Devi, Rashid Khan, Bir Sakuja, Bela Bose, Ratnamala, Ratan Gaurang, Gopal, Tun Tun, Iftekhar, M.A. Latif",A college grad in need of money must disguise himself as an old man to tutor two young women who are under the watchful eye of their strict aunt.,7.1,225.0,,,,,7.0,,,,,,,
83,11248.0,tt0056436,Sahib Bibi Aur Ghulam,Sahib Bibi Aur Ghulam,1962.0,1962-12-07,"Drama, Musical",152.0,India,"Hindi, Urdu",Abrar Alvi,"Abrar Alvi, François-Xavier Durandy",Guru Dutt Films Pvt. Ltd.,"Meena Kumari, Guru Dutt, Rehman, Waheeda Rehman, Nasir Hussain, Dhumal, D.K. Sapru, Harindranath Chattopadhyay, Pratima Devi, Ranjit Kumari, S.N. Banerjee, Krishan Dhawan, Jawahar Kaul, Vikram Kapoor, Mukund Banerjee","A lowly servant, Bhognath gets close to the wife of his employer and narrates her story through his eyes and perspective.",8.3,1440.0,,,,,17.0,11.0,,,,,,
